year,tier,education_raw,graduate_plus,education_rule,records
2015,gp_ward,"B.A,LL.B",1,recognized qualification,2
2015,gp_ward,"B.A,LLB",1,recognized qualification,1
2015,gp_ward,"B.A,T.T.C",1,recognized qualification,1
2015,gp_ward,"B.A,TTC.",1,recognized qualification,1
2015,gp_ward,B.A- AFSAL -UL-ULAMA,1,recognized qualification,1
2015,gp_ward,B.A-LLB,1,recognized qualification,1
2015,gp_ward,B.A.,1,recognized qualification,28
2015,gp_ward,B.A. B.ED,1,recognized qualification,1
2015,gp_ward,B.A. B.ED.,1,recognized qualification,1
2015,gp_ward,B.A. COMPLETED,1,recognized qualification,1
2015,gp_ward,B.A. ECCONOMICS,1,recognized qualification,2
2015,gp_ward,"B.A. ECNOMICS, PGDCA",1,recognized qualification,1
2015,gp_ward,B.A. ECONOMICS,1,recognized qualification,4
2015,gp_ward,B.A. ENGLISH,1,recognized qualification,2
2015,gp_ward,"B.A. ENGLISH, P.G.D.C.A",1,recognized qualification,1
2015,gp_ward,B.A. L.L.B,1,recognized qualification,2
2015,gp_ward,B.A. T.T.C,1,recognized qualification,1
2015,gp_ward,B.A.(HINDI),1,recognized qualification,1
2015,gp_ward,"B.A., B.ED",1,recognized qualification,1
2015,gp_ward,"B.A., BED",1,recognized qualification,1
2015,gp_ward,"B.A., L.L.B",1,recognized qualification,2
2015,gp_ward,"B.A., L.L.B.",1,recognized qualification,1
2015,gp_ward,"B.A.,LL.B.",1,recognized qualification,1
2015,gp_ward,B.A.COMPLETED,NA,unclassified,1
2015,gp_ward,B.A.DEGREE,NA,unclassified,1
2015,gp_ward,B.A.DIGREE,NA,unclassified,1
2015,gp_ward,B.A.ECONOMIC,NA,unclassified,1
2015,gp_ward,B.A.ECONOMICS,NA,unclassified,3
2015,gp_ward,"B.A.ECONOMICS,HDC",NA,unclassified,1
2015,gp_ward,B.A.L. L.L.B,1,recognized qualification,1
2015,gp_ward,B.A.L.L.B,NA,unclassified,2
2015,gp_ward,B.A.L.L.L.B,NA,unclassified,1
2015,gp_ward,B.A.LITERATURE,NA,unclassified,1
2015,gp_ward,B.A.MALAYALAM,NA,unclassified,1
2015,gp_ward,B.B.A,1,recognized qualification,2
2015,gp_ward,B.C.A,1,recognized qualification,1
2015,gp_ward,B.COM,1,recognized qualification,191
2015,gp_ward,B.COM (CA,1,recognized qualification,1
2015,gp_ward,B.COM (COURSE COMPLETED ),NA,unclassified,1
2015,gp_ward,"B.COM , DOING MBA",1,recognized qualification,1
2015,gp_ward,"B.COM , LLB",1,recognized qualification,2
2015,gp_ward,"B.COM , PGDCA",1,recognized qualification,1
2015,gp_ward,"B.COM ,ITI",1,recognized qualification,1
2015,gp_ward,"B.COM ,LLB",1,recognized qualification,1
2015,gp_ward,B.COM ; T.T.C,1,recognized qualification,1
2015,gp_ward,B.COM CO-OPERATION,1,recognized qualification,1
2015,gp_ward,B.COM CO.OPERATION,1,recognized qualification,1
2015,gp_ward,B.COM COMPLETED,1,recognized qualification,1
2015,gp_ward,B.COM COMPUTER,1,recognized qualification,1
2015,gp_ward,B.COM DEGREE COURSE COMPLETED,NA,unclassified,1
2015,gp_ward,B.COM LLB,1,recognized qualification,1
2015,gp_ward,B.COM WITH CO-OPERATION,1,recognized qualification,2
2015,gp_ward,"B.COM WITH CO-OPERATION, COMPUTER & DTP, TYPEWRITING ENGLISH(H) & MALAYALAM(L)",1,recognized qualification,1
2015,gp_ward,B.COM WITH CO-ORPORATION,1,recognized qualification,2
2015,gp_ward,B.COM(NOT COMPLETED),NA,unclassified,1
2015,gp_ward,"B.COM,",1,recognized qualification,1
2015,gp_ward,"B.COM, B.A LITERATURE",1,recognized qualification,1
2015,gp_ward,"B.COM, BPED",1,recognized qualification,1
2015,gp_ward,"B.COM, CO-OPERATION",1,recognized qualification,1
2015,gp_ward,"B.COM, DCA",1,recognized qualification,1
2015,gp_ward,"B.COM, DCA, TYPE WRITING",1,recognized qualification,1
2015,gp_ward,"B.COM, DIPLOMA IN MRT",1,recognized qualification,1
2015,gp_ward,"B.COM, H.D.C",1,recognized qualification,1
2015,gp_ward,"B.COM, HDC",1,recognized qualification,1
2015,gp_ward,"B.COM, HDC & BM",1,recognized qualification,1
2015,gp_ward,"B.COM, HDC, COMPUTER",1,recognized qualification,1
2015,gp_ward,"B.COM, ITI",1,recognized qualification,1
2015,gp_ward,"B.COM, KGTE(H) ENGLISH,KGTE(M) LOWER",1,recognized qualification,1
2015,gp_ward,"B.COM, L.L.B",1,recognized qualification,1
2015,gp_ward,"B.COM, LLB",1,recognized qualification,5
2015,gp_ward,"B.COM, LLB, MBA",1,recognized qualification,1
2015,gp_ward,"B.COM, MSOFFICE, TALLY",1,recognized qualification,1
2015,gp_ward,"B.COM, PGDCA",1,recognized qualification,2
2015,gp_ward,"B.COM, PGDCA, DIPLOMA IN SOIAL WORKS",1,recognized qualification,1
2015,gp_ward,"B.COM, PLUS TWO",1,recognized qualification,1
2015,gp_ward,"B.COM,ACCOUNTING & CO-OPE",1,recognized qualification,1
2015,gp_ward,"B.COM,B.ED",1,recognized qualification,1
2015,gp_ward,"B.COM,BED",1,recognized qualification,1
2015,gp_ward,"B.COM,CO-OPERATION",1,recognized qualification,1
2015,gp_ward,"B.COM,COMPUTER",1,recognized qualification,1
2015,gp_ward,"B.COM,DEO",1,recognized qualification,1
2015,gp_ward,"B.COM,DPM",1,recognized qualification,1
2015,gp_ward,"B.COM,L.L.B",1,recognized qualification,2
2015,gp_ward,"B.COM,PGDCA",1,recognized qualification,1
2015,gp_ward,B.COM-CO-OPERATION,1,recognized qualification,1
2015,gp_ward,B.COM.,1,recognized qualification,4
2015,gp_ward,B.COM. CO-OPERATION,1,recognized qualification,1
2015,gp_ward,B.COM. WITH CORPORATION,1,recognized qualification,1
2015,gp_ward,"B.COM.,B.ED",1,recognized qualification,1
2015,gp_ward,B.E,1,recognized qualification,1
2015,gp_ward,B.ED,1,recognized qualification,5
2015,gp_ward,"B.ED, MCOM",1,recognized qualification,1
2015,gp_ward,B.S.C,1,recognized qualification,2
2015,gp_ward,"B.S.C (MATHS),BED",1,recognized qualification,1
2015,gp_ward,B.S.C (Z),1,recognized qualification,1
2015,gp_ward,B.S.C -B.ED,1,recognized qualification,1
2015,gp_ward,"B.S.C BIOCHEMISTY,MBA",1,recognized qualification,1
2015,gp_ward,"B.S.C, BED",1,recognized qualification,1
2015,gp_ward,B.SC,1,recognized qualification,23
2015,gp_ward,B.SC (MATHS),1,recognized qualification,1
2015,gp_ward,"B.SC , B.ED",1,recognized qualification,1
2015,gp_ward,B.SC B.ED,1,recognized qualification,1
2015,gp_ward,B.SC BOTANY,1,recognized qualification,2
2015,gp_ward,B.SC MATHEMATICS,1,recognized qualification,1
2015,gp_ward,"B.SC MATHEMATICS , B.ED",1,recognized qualification,1
2015,gp_ward,B.SC NURSE,1,recognized qualification,1
2015,gp_ward,B.SC NURSING,1,recognized qualification,1
2015,gp_ward,B.SC ZOOLOGY,1,recognized qualification,1
2015,gp_ward,"B.SC, B.ED",1,recognized qualification,10
2015,gp_ward,"B.SC, BED",1,recognized qualification,1
2015,gp_ward,"B.SC, L.L.B",1,recognized qualification,1
2015,gp_ward,"B.SC, LLB",1,recognized qualification,1
2015,gp_ward,"B.SC, T.T.C",1,recognized qualification,1
2015,gp_ward,"B.SC,B.ED",1,recognized qualification,2
2015,gp_ward,"B.SC,B.ED,PGDCA",1,recognized qualification,1
2015,gp_ward,"B.SC,L.L.B",1,recognized qualification,1
2015,gp_ward,B.SC-BED,1,recognized qualification,1
2015,gp_ward,B.SC. - PHYSICS,1,recognized qualification,1
2015,gp_ward,B.SC. L.L.B,1,recognized qualification,1
2015,gp_ward,B.SC. ZOOLOGY,1,recognized qualification,2
2015,gp_ward,"B.SC., B.ED.",1,recognized qualification,1
2015,gp_ward,"B.SC.,B.ED",1,recognized qualification,1
2015,gp_ward,B.TECH,1,recognized qualification,4
2015,gp_ward,B.TECH IT,1,recognized qualification,1
2015,gp_ward,B.|A.,NA,unclassified,1
2015,gp_ward,BA,1,recognized qualification,203
2015,gp_ward,BA & ITI,1,recognized qualification,1
2015,gp_ward,BA (ARABIC),1,recognized qualification,1
2015,gp_ward,BA (ECONOMICS),1,recognized qualification,2
2015,gp_ward,BA (FAIL),NA,unclassified,1
2015,gp_ward,BA (HISTORY),1,recognized qualification,2
2015,gp_ward,BA (HISTORY) BED,1,recognized qualification,1
2015,gp_ward,BA (POLITICAL SCIENCE),1,recognized qualification,1
2015,gp_ward,BA (POLITICS),1,recognized qualification,1
2015,gp_ward,"BA , B ED",1,recognized qualification,1
2015,gp_ward,"BA , B.ED",1,recognized qualification,1
2015,gp_ward,"BA , BED",1,recognized qualification,1
2015,gp_ward,"BA , ECONOMICS",1,recognized qualification,2
2015,gp_ward,"BA , HDC",1,recognized qualification,1
2015,gp_ward,"BA , TTC",1,recognized qualification,1
2015,gp_ward,"BA ,B.ED",1,recognized qualification,2
2015,gp_ward,"BA ,BED",1,recognized qualification,1
2015,gp_ward,"BA ,HDC",1,recognized qualification,1
2015,gp_ward,"BA ,JDC",1,recognized qualification,1
2015,gp_ward,BA - ECONOMICS,1,recognized qualification,1
2015,gp_ward,BA - POLITICS,1,recognized qualification,1
2015,gp_ward,BA . BED,1,recognized qualification,1
2015,gp_ward,BA . POLITICS,1,recognized qualification,1
2015,gp_ward,BA / TTC,1,recognized qualification,1
2015,gp_ward,BA AFSUL-UL- ULAMA,1,recognized qualification,1
2015,gp_ward,BA ARABIC,1,recognized qualification,3
2015,gp_ward,"BA ARABIC, B.ED",1,recognized qualification,1
2015,gp_ward,BA B E D,1,recognized qualification,1
2015,gp_ward,BA B.ED,1,recognized qualification,3
2015,gp_ward,BA B.ED.,1,recognized qualification,1
2015,gp_ward,BA BED,1,recognized qualification,13
2015,gp_ward,BA COMPLETED,1,recognized qualification,2
2015,gp_ward,BA COURSE COMPLETED,NA,unclassified,3
2015,gp_ward,BA DEGREE,1,recognized qualification,6
2015,gp_ward,BA DEGREE COMPLETED,1,recognized qualification,1
2015,gp_ward,BA ECNOMICS,1,recognized qualification,2
2015,gp_ward,BA ECO,1,recognized qualification,1
2015,gp_ward,BA ECONIMICS,1,recognized qualification,2
2015,gp_ward,BA ECONOMICS,1,recognized qualification,27
2015,gp_ward,"BA ECONOMICS, ITI (STENOGRAPHY)",1,recognized qualification,1
2015,gp_ward,"BA ECONOMICS,HINDI VIDUAN",1,recognized qualification,1
2015,gp_ward,BA ENGLISH,1,recognized qualification,3
2015,gp_ward,BA ENGLISH LANGUAGE & LITERATURE,1,recognized qualification,1
2015,gp_ward,"BA ENGLISH, TTC",1,recognized qualification,1
2015,gp_ward,BA ENGLSIH,1,recognized qualification,1
2015,gp_ward,BA FAILED,NA,unclassified,2
2015,gp_ward,BA HDC,1,recognized qualification,1
2015,gp_ward,BA HINDI,1,recognized qualification,2
2015,gp_ward,BA HISTORY,1,recognized qualification,13
2015,gp_ward,BA JDC,1,recognized qualification,1
2015,gp_ward,BA LITERATURE,1,recognized qualification,2
2015,gp_ward,BA LITRATURE ENGLISH,1,recognized qualification,1
2015,gp_ward,BA LLB,1,recognized qualification,4
2015,gp_ward,BA MALAYALAM,1,recognized qualification,1
2015,gp_ward,BA NOT COMPLETED,NA,unclassified,1
2015,gp_ward,"BA POLITICAL SCIENCE, PRESS PHOTOGRAPHY & PHOTO GOURNALISAM",1,recognized qualification,1
2015,gp_ward,BA POLITICS,1,recognized qualification,1
2015,gp_ward,BA SOCIOLOGY,1,recognized qualification,1
2015,gp_ward,"BA SOCIOLOGY,DGDA",1,recognized qualification,1
2015,gp_ward,BA(COMPLETED),1,recognized qualification,1
2015,gp_ward,BA(COURSE COMPLETED),NA,unclassified,1
2015,gp_ward,"BA(ECONOMICS),TTC",1,recognized qualification,1
2015,gp_ward,BA(FAILED),NA,unclassified,1
2015,gp_ward,BA(LITERATURE),1,recognized qualification,1
2015,gp_ward,BA(POLITICS),1,recognized qualification,1
2015,gp_ward,"BA, B-ED",1,recognized qualification,1
2015,gp_ward,"BA, B.ED",1,recognized qualification,4
2015,gp_ward,"BA, BAL, LLB",1,recognized qualification,1
2015,gp_ward,"BA, BED",1,recognized qualification,19
2015,gp_ward,"BA, BED, LLB",1,recognized qualification,1
2015,gp_ward,"BA, BED, PGDCA",1,recognized qualification,1
2015,gp_ward,"BA, BLIS",1,recognized qualification,1
2015,gp_ward,"BA, BPED",1,recognized qualification,1
2015,gp_ward,"BA, D.PAHARMACY",1,recognized qualification,1
2015,gp_ward,"BA, DCA",1,recognized qualification,1
2015,gp_ward,"BA, HDC",1,recognized qualification,2
2015,gp_ward,"BA, HINDI PRAVEENA",1,recognized qualification,1
2015,gp_ward,"BA, JDC",1,recognized qualification,2
2015,gp_ward,"BA, JOURNALISM, LIBRARY SCIENCE",1,recognized qualification,1
2015,gp_ward,"BA, LLB",1,recognized qualification,11
2015,gp_ward,"BA, MBA",1,recognized qualification,1
2015,gp_ward,"BA, MLISC",1,recognized qualification,1
2015,gp_ward,"BA, MS OFFICE",1,recognized qualification,1
2015,gp_ward,"BA, P.G.D.C.A",1,recognized qualification,1
2015,gp_ward,"BA, P.G.DIPLOMA IN TOURISM",1,recognized qualification,1
2015,gp_ward,"BA, SANITARY INSPECTOR DIPLOMA",1,recognized qualification,1
2015,gp_ward,"BA, T.T.C.",1,recognized qualification,1
2015,gp_ward,"BA, TTC",1,recognized qualification,4
2015,gp_ward,"BA,B ED",1,recognized qualification,2
2015,gp_ward,"BA,B.ED",1,recognized qualification,4
2015,gp_ward,"BA,B.ED.,B.P.ED",1,recognized qualification,1
2015,gp_ward,"BA,BED",1,recognized qualification,11
2015,gp_ward,"BA,HDC",1,recognized qualification,1
2015,gp_ward,"BA,HISTORY",1,recognized qualification,1
2015,gp_ward,"BA,ITI(CIVIL)",1,recognized qualification,1
2015,gp_ward,"BA,JDC",1,recognized qualification,1
2015,gp_ward,"BA,LLB",1,recognized qualification,6
2015,gp_ward,"BA,LTTC",1,recognized qualification,1
2015,gp_ward,"BA,MBA,LLB,MBL",1,recognized qualification,1
2015,gp_ward,"BA,PGDCA",1,recognized qualification,1
2015,gp_ward,"BA,TTC",1,recognized qualification,2
2015,gp_ward,BA- DEGREE,1,recognized qualification,1
2015,gp_ward,BA-B.ED,1,recognized qualification,1
2015,gp_ward,BA-ECONOMICS,1,recognized qualification,1
2015,gp_ward,BA-JDC,1,recognized qualification,1
2015,gp_ward,BA-LLB,1,recognized qualification,1
2015,gp_ward,BA. B ED,1,recognized qualification,1
2015,gp_ward,BA. B-ED,1,recognized qualification,1
2015,gp_ward,BA. B.ED,1,recognized qualification,1
2015,gp_ward,BA. ECONOMICS,1,recognized qualification,1
2015,gp_ward,BA. HINDI,1,recognized qualification,1
2015,gp_ward,BA. LLB,1,recognized qualification,2
2015,gp_ward,BA.BED,NA,unclassified,2
2015,gp_ward,BA.ECO,NA,unclassified,1
2015,gp_ward,BA.ECONOMICS,NA,unclassified,2
2015,gp_ward,BA.H.D.C L.L.B,1,recognized qualification,1
2015,gp_ward,BA.HISTORY,NA,unclassified,1
2015,gp_ward,"BA.L , LLB",1,recognized qualification,1
2015,gp_ward,BA.LLB,NA,unclassified,3
2015,gp_ward,BACHELOR IN PHYSIOTHERAPY,NA,unclassified,1
2015,gp_ward,BACHELOR OF ARTS,NA,unclassified,5
2015,gp_ward,"BACHELOR OF ARTS, BACHELOR OF EDUCATION",NA,unclassified,1
2015,gp_ward,"BACHELOR OF ARTS, T.T.C",0,recognized qualification,1
2015,gp_ward,BACHELOR OF COMMERCE,NA,unclassified,1
2015,gp_ward,BACHELOR OF HOTEL MANAGEMENT,NA,unclassified,1
2015,gp_ward,"BAL,LLB",1,recognized qualification,2
2015,gp_ward,BBA,1,recognized qualification,5
2015,gp_ward,"BBM,MCA",1,recognized qualification,1
2015,gp_ward,BCOM,1,recognized qualification,68
2015,gp_ward,BCOM AIBM,1,recognized qualification,1
2015,gp_ward,BCOM CO OPERATIVE,1,recognized qualification,1
2015,gp_ward,BCOM COMPLETED,1,recognized qualification,2
2015,gp_ward,BCOM WITH CO-OPERATION,1,recognized qualification,2
2015,gp_ward,BCOM WITH TALLY,1,recognized qualification,1
2015,gp_ward,BCOM(COMPLETED),1,recognized qualification,1
2015,gp_ward,"BCOM, DSC",1,recognized qualification,1
2015,gp_ward,"BCOM, H D C",1,recognized qualification,1
2015,gp_ward,"BCOM, HDC",1,recognized qualification,1
2015,gp_ward,"BCOM, ITI",1,recognized qualification,1
2015,gp_ward,"BCOM, JDC",1,recognized qualification,1
2015,gp_ward,"BCOM, LLB",1,recognized qualification,1
2015,gp_ward,"BCOM,DHM",1,recognized qualification,1
2015,gp_ward,"BCOM,ITI",1,recognized qualification,1
2015,gp_ward,"BCOM,LLB",1,recognized qualification,1
2015,gp_ward,BCOM- WITH CO-OPERATION,1,recognized qualification,1
2015,gp_ward,BCOM.,1,recognized qualification,2
2015,gp_ward,BCOM. HDC,1,recognized qualification,1
2015,gp_ward,BCOM.BED,NA,unclassified,1
2015,gp_ward,BCOM/DIPLOMA,1,recognized qualification,1
2015,gp_ward,BCOM/HDC,1,recognized qualification,1
2015,gp_ward,BE,1,recognized qualification,1
2015,gp_ward,BED,1,recognized qualification,5
2015,gp_ward,BED. D.R.S MA,1,recognized qualification,1
2015,gp_ward,BHM,NA,unclassified,1
2015,gp_ward,BHMS,1,recognized qualification,1
2015,gp_ward,BSC,1,recognized qualification,76
2015,gp_ward,BSC (CHEMISTRY),1,recognized qualification,1
2015,gp_ward,"BSC , B.ED",1,recognized qualification,1
2015,gp_ward,"BSC , BED",1,recognized qualification,1
2015,gp_ward,"BSC , HDC",1,recognized qualification,1
2015,gp_ward,"BSC , LLB",1,recognized qualification,1
2015,gp_ward,"BSC ,BED",1,recognized qualification,2
2015,gp_ward,BSC - CHEMISTRY FAILED,NA,unclassified,1
2015,gp_ward,BSC - LLB,1,recognized qualification,1
2015,gp_ward,BSC B.ED,1,recognized qualification,1
2015,gp_ward,BSC BED,1,recognized qualification,10
2015,gp_ward,BSC BED MATHS,1,recognized qualification,1
2015,gp_ward,BSC BED.,1,recognized qualification,1
2015,gp_ward,BSC BOTANY,1,recognized qualification,2
2015,gp_ward,BSC BOTANY DEGREE,1,recognized qualification,1
2015,gp_ward,BSC CHEMISTRY,1,recognized qualification,3
2015,gp_ward,BSC COMPLETED,1,recognized qualification,1
2015,gp_ward,BSC COMPUTER SCIENCE,1,recognized qualification,1
2015,gp_ward,BSC COURSE COMPLEATED,1,recognized qualification,1
2015,gp_ward,BSC COURSE COMPLETED,NA,unclassified,1
2015,gp_ward,BSC DEGREE,1,recognized qualification,3
2015,gp_ward,BSC FAILED,NA,unclassified,1
2015,gp_ward,BSC LLB,1,recognized qualification,2
2015,gp_ward,BSC MATHEMATICS,1,recognized qualification,2
2015,gp_ward,BSC MATHS,1,recognized qualification,2
2015,gp_ward,"BSC MATHS,J.D.C",1,recognized qualification,1
2015,gp_ward,BSC NURSING,1,recognized qualification,2
2015,gp_ward,BSC PHYSICS,1,recognized qualification,2
2015,gp_ward,"BSC PHYSICS,B.ED",1,recognized qualification,1
2015,gp_ward,BSC ZOOLOGY,1,recognized qualification,1
2015,gp_ward,BSC(FAILED),NA,unclassified,1
2015,gp_ward,"BSC(STATISTICS),J D C",1,recognized qualification,1
2015,gp_ward,"BSC, B.ED",1,recognized qualification,1
2015,gp_ward,"BSC, BED",1,recognized qualification,10
2015,gp_ward,"BSC, BED,",1,recognized qualification,1
2015,gp_ward,"BSC, BED, PGDCA",1,recognized qualification,1
2015,gp_ward,"BSC, CHEMISTRY",1,recognized qualification,1
2015,gp_ward,"BSC, DCP",1,recognized qualification,1
2015,gp_ward,"BSC, HDC & BM",1,recognized qualification,1
2015,gp_ward,"BSC, LLB",1,recognized qualification,3
2015,gp_ward,"BSC, M-COM",1,recognized qualification,1
2015,gp_ward,"BSC, MBA, LLB",1,recognized qualification,1
2015,gp_ward,"BSC, MCA",1,recognized qualification,1
2015,gp_ward,"BSC, MCA, MBA STUDENT",1,recognized qualification,1
2015,gp_ward,"BSC, PGDBM",1,recognized qualification,1
2015,gp_ward,"BSC, PGDCA",1,recognized qualification,2
2015,gp_ward,"BSC,B ED",1,recognized qualification,1
2015,gp_ward,"BSC,B.ED",1,recognized qualification,2
2015,gp_ward,"BSC,B.ED, JDC",1,recognized qualification,1
2015,gp_ward,"BSC,BED",1,recognized qualification,7
2015,gp_ward,"BSC,BTECH,MSCIT",1,recognized qualification,1
2015,gp_ward,"BSC,HDC",1,recognized qualification,1
2015,gp_ward,"BSC,HDC,DOA&FA",1,recognized qualification,1
2015,gp_ward,"BSC,LLB",1,recognized qualification,1
2015,gp_ward,BSC-BED,1,recognized qualification,1
2015,gp_ward,"BSC-CHEMISTRY ,DIPLOMA IN SANITARY INSPECTORS",1,recognized qualification,1
2015,gp_ward,BSC.,1,recognized qualification,1
2015,gp_ward,BSC. B.ED,1,recognized qualification,2
2015,gp_ward,BSC. BED,1,recognized qualification,1
2015,gp_ward,BSC. BOTANY,1,recognized qualification,1
2015,gp_ward,BSC. CHEMISTRY,1,recognized qualification,2
2015,gp_ward,BSC. COMPUTER HARDWARE,1,recognized qualification,1
2015,gp_ward,BSC. LLB,1,recognized qualification,1
2015,gp_ward,BSC. PHYSICS,1,recognized qualification,1
2015,gp_ward,"BSC., BED",1,recognized qualification,1
2015,gp_ward,"BSC., L.L.B",1,recognized qualification,1
2015,gp_ward,BSC.BED,NA,unclassified,2
2015,gp_ward,BSC.HDC,NA,unclassified,1
2015,gp_ward,BSC.MATHEMATICS,NA,unclassified,1
2015,gp_ward,BSC.MATHS,NA,unclassified,1
2015,gp_ward,"BSC.PHYSICS, LLB",1,recognized qualification,1
2015,gp_ward,BSW,NA,unclassified,2
2015,gp_ward,BTECH,1,recognized qualification,3
2015,gp_ward,BTECH CIVIL ENGINEER,1,recognized qualification,1
2015,gp_ward,C.P.ED - PHYSICAL EDUCATION CERTIFICATE,NA,unclassified,1
2015,gp_ward,CIVIL,NA,unclassified,1
2015,gp_ward,CIVIL DRAFTMAN,NA,unclassified,1
2015,gp_ward,CIVIL DRAFTSMAN,NA,unclassified,1
2015,gp_ward,CIVIL ENGG.,NA,unclassified,1
2015,gp_ward,CIVIL ENGINEERING,NA,unclassified,1
2015,gp_ward,CIVIL ENGINEERING DEPLOMA,NA,unclassified,1
2015,gp_ward,CIVIL ENGINEERING DIPLOMA,0,recognized qualification,1
2015,gp_ward,"CIVIL ENGINEERING, DEGREE COURSE COMPLETED",NA,unclassified,1
2015,gp_ward,CIVIL ENGINEERUNG,NA,unclassified,1
2015,gp_ward,CLASS - VIII,0,recognized qualification,1
2015,gp_ward,CLASS 6,NA,unclassified,1
2015,gp_ward,CLASS 9,NA,unclassified,1
2015,gp_ward,COMMERCE,NA,unclassified,1
2015,gp_ward,"COMPUTER DIPLOMA,MA",1,recognized qualification,1
2015,gp_ward,COOLIE,NA,unclassified,1
2015,gp_ward,COURSE COMPLETED,NA,unclassified,1
2015,gp_ward,D - PHARM,NA,unclassified,1
2015,gp_ward,D M L T,NA,unclassified,1
2015,gp_ward,D PHARM,NA,unclassified,4
2015,gp_ward,D T E,NA,unclassified,1
2015,gp_ward,D-CIVIL,NA,unclassified,2
2015,gp_ward,D-PHARM,NA,unclassified,2
2015,gp_ward,D.C.A,NA,unclassified,1
2015,gp_ward,D.H.M.S,NA,unclassified,4
2015,gp_ward,D.M.L.T (G.N.M),NA,unclassified,1
2015,gp_ward,D.PHARM,NA,unclassified,5
2015,gp_ward,D/ CIVIL,NA,unclassified,1
2015,gp_ward,DC,NA,unclassified,1
2015,gp_ward,"DC, T T C",0,recognized qualification,1
2015,gp_ward,"DCA,J.D.C",NA,unclassified,1
2015,gp_ward,"DCTT,BSC.MATHS",NA,unclassified,1
2015,gp_ward,DECE,NA,unclassified,1
2015,gp_ward,DEGREE,1,recognized qualification,175
2015,gp_ward,DEGREE (B A),1,recognized qualification,1
2015,gp_ward,DEGREE (B.COM),1,recognized qualification,2
2015,gp_ward,DEGREE (BA),1,recognized qualification,1
2015,gp_ward,DEGREE + TTC,1,recognized qualification,1
2015,gp_ward,"DEGREE , D LEVEL COMPUTER COURSE",1,recognized qualification,1
2015,gp_ward,DEGREE -B-ED,1,recognized qualification,1
2015,gp_ward,DEGREE B A,1,recognized qualification,1
2015,gp_ward,DEGREE B. COM,1,recognized qualification,1
2015,gp_ward,DEGREE B.COM,1,recognized qualification,1
2015,gp_ward,DEGREE COMPLETED,1,recognized qualification,1
2015,gp_ward,"DEGREE COMPLETED , DIPLOMA IN CIVIL",1,recognized qualification,1
2015,gp_ward,DEGREE COMPLETITION,1,recognized qualification,1
2015,gp_ward,DEGREE COURSE COMPLETED,NA,unclassified,1
2015,gp_ward,DEGREE FAILED,NA,unclassified,2
2015,gp_ward,DEGREE JDC,1,recognized qualification,1
2015,gp_ward,DEGREE WITH B.ED,1,recognized qualification,1
2015,gp_ward,DEGREE(BA),1,recognized qualification,2
2015,gp_ward,DEGREE(BCOM),1,recognized qualification,1
2015,gp_ward,DEGREE(COMPLETED),1,recognized qualification,1
2015,gp_ward,DEGREE(FAILED),NA,unclassified,1
2015,gp_ward,"DEGREE, B.A",1,recognized qualification,1
2015,gp_ward,"DEGREE, BSC CHEMISTRY",1,recognized qualification,1
2015,gp_ward,"DEGREE, DIP.IN SOFTWARE ENGINEERIN",1,recognized qualification,1
2015,gp_ward,"DEGREE, JDC",1,recognized qualification,1
2015,gp_ward,"DEGREE, TTC",1,recognized qualification,3
2015,gp_ward,"DEGREE,B,ED",1,recognized qualification,1
2015,gp_ward,"DEGREE,BA",1,recognized qualification,1
2015,gp_ward,"DEGREE,DCA",1,recognized qualification,1
2015,gp_ward,"DEGREE,PGDCA",1,recognized qualification,1
2015,gp_ward,"DEGREE,PGDCA, HDC",1,recognized qualification,1
2015,gp_ward,DEGREE- TTC,1,recognized qualification,1
2015,gp_ward,DEGREE-BA ECONOMICS,1,recognized qualification,1
2015,gp_ward,DEGREE/ DIPLOMA IN HDC,1,recognized qualification,1
2015,gp_ward,DEPLOMA IN DENTAL MECHANICS,NA,unclassified,1
2015,gp_ward,DEPLOMA IN LIBRARY SCIENCE,NA,unclassified,1
2015,gp_ward,DHM,NA,unclassified,1
2015,gp_ward,DHMS,NA,unclassified,2
2015,gp_ward,DIGREE,NA,unclassified,4
2015,gp_ward,DIP. IN HOTEL MANANGEMENT,NA,unclassified,1
2015,gp_ward,DIPLOMA,0,recognized qualification,33
2015,gp_ward,DIPLOMA (CIVIL),0,recognized qualification,1
2015,gp_ward,DIPLOMA (COMPUTER ENGINEERING),0,recognized qualification,1
2015,gp_ward,DIPLOMA - NURSING,0,recognized qualification,1
2015,gp_ward,DIPLOMA . CIVIL,0,recognized qualification,1
2015,gp_ward,DIPLOMA AUTOMOBILE,0,recognized qualification,1
2015,gp_ward,DIPLOMA CIVIL,0,recognized qualification,1
2015,gp_ward,DIPLOMA CIVIL ENGINEERING,0,recognized qualification,1
2015,gp_ward,DIPLOMA ELECRONICS,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN AGRICULTURE,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN AIRPORT MANAGEMENT,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN ARCHITECTURAL ENGINEERING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN AUTOMOBILE,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN AUTOMOBILE ENGINEER,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN AUTOMOBILE ENGINEERING,0,recognized qualification,2
2015,gp_ward,DIPLOMA IN BHARATHANATYAM,0,recognized qualification,1
